FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,AvgH,AvgD,AvgA,MaxH,MaxD,MaxA,MW,Year,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,TGD,Prob_D,Elo_Before_Home,Elo_Before_Away,Days_D,form_diff,SP_diff,Overall_diff,Attack_diff,Midfield_diff,Defence_diff
H,12.0,11.0,7.0,7.0,8.0,6.0,3.0,7.0,1.0,0.0,0.0,0.0,5.458333333333333,4.11,1.6366666666666667,5.75,4.26,1.66,24,2019,1.75,2.3,1.68,2.2,-30,0.25025148543755327,960.9109014977815,1093.9019082156863,0.0,-3.948,-0.39999999999999997,-8,-8,-9,-6
H,24.0,15.0,7.0,6.0,10.0,5.0,10.0,1.0,2.0,3.0,0.0,0.0,2.3816666666666664,3.221666666666667,3.2750000000000004,2.42,3.3,3.35,24,2019,2.31,1.73,2.23,1.66,-23,0.25720867867883124,858.93774269056,962.244459339539,-1.0,-3.361,-0.06666666666666665,-1,-2,1,-2
A,10.0,10.0,2.0,5.0,13.0,10.0,3.0,4.0,1.0,4.0,0.0,1.0,4.026666666666666,3.285,2.068333333333333,4.1,3.31,2.11,24,2019,2.34,1.7,2.26,1.65,-28,0.2527276330017666,852.7950382485112,993.5814861711076,-1.0,-6.748,-0.33333333333333337,-4,-2,-5,-4
D,10.0,5.0,3.0,2.0,13.0,6.0,7.0,1.0,1.0,3.0,0.0,0.0,1.2283333333333333,6.591666666666666,13.601666666666667,1.25,7.0,15.0,24,2019,1.54,2.75,1.51,2.55,41,0.14996506738293797,1196.5128692370204,990.220280763822,0.0,9.222999999999999,0.4,4,6,4,3
D,28.0,6.0,9.0,4.0,10.0,9.0,11.0,3.0,1.0,3.0,0.0,0.0,1.265,6.005,12.235,1.29,6.5,13.0,24,2019,1.6,2.55,1.55,2.45,33,0.1720712290692716,1086.1564699196535,923.0504965227002,0.0,4.365,0.33333333333333337,6,9,7,3
H,6.0,12.0,2.0,4.0,9.0,7.0,1.0,8.0,2.0,3.0,0.0,0.0,16.345,7.361666666666667,1.19,19.0,8.0,1.2,24,2019,1.5,3.0,1.46,2.69,-57,0.17863396815731733,940.8520693431243,1174.9090214116327,1.0,-9.741,-0.5333333333333334,-9,-9,-11,-7
D,13.0,15.0,4.0,3.0,11.0,8.0,3.0,8.0,2.0,2.0,0.0,1.0,2.353333333333333,3.3466666666666662,3.1916666666666664,2.4,3.4,3.25,24,2019,2.05,1.91,1.98,1.85,-6,0.25484097628647767,948.5324651518631,956.5455741064069,0.0,-4.143000000000001,0.2,0,-1,1,1
H,17.0,9.0,3.0,1.0,6.0,9.0,9.0,5.0,0.0,4.0,0.0,0.0,1.6466666666666667,3.9633333333333334,5.625,1.67,4.0,5.9,24,2019,1.75,2.23,1.72,2.13,25,0.19423585506399474,1114.021299166529,1002.0837860987361,-1.0,7.947000000000001,0.19999999999999996,6,8,7,6
H,20.0,4.0,9.0,0.0,8.0,10.0,5.0,1.0,4.0,1.0,0.0,0.0,2.083333333333333,3.456666666666667,3.7816666666666663,2.1,3.5,3.9,24,2019,2.02,1.95,1.96,1.86,0,0.24799478952477588,992.6356250472269,980.373857483406,0.0,-1.1149999999999998,0.0,-3,-4,2,-4
D,21.0,5.0,4.0,0.0,15.0,10.0,7.0,0.0,1.0,0.0,0.0,0.0,2.563333333333333,3.2533333333333334,2.9500000000000006,2.65,3.3,3.0,25,2019,2.25,1.75,2.17,1.7,-8,0.2564649941030762,942.9113036559123,995.1985722798298,1.0,-1.3219999999999996,-0.13333333333333336,-1,-1,-1,-1
D,15.0,10.0,6.0,4.0,10.0,9.0,4.0,2.0,3.0,1.0,0.0,0.0,2.5483333333333333,3.346666666666667,2.893333333333333,2.6,3.5,3.0,25,2019,2.15,1.81,2.06,1.77,-5,0.2539026408113929,925.2392978088556,948.6477626169113,1.0,7.098000000000001,0.19999999999999996,0,0,0,2
H,12.0,9.0,5.0,2.0,17.0,14.0,6.0,7.0,1.0,2.0,0.0,0.0,3.1933333333333334,3.4466666666666668,2.305,3.31,3.5,2.35,25,2019,2.01,1.95,1.92,1.89,-21,0.25832357140049444,882.9762339364829,995.0388599264509,1.0,-1.92,-0.2,-4,-3,-4,-4
H,23.0,5.0,7.0,2.0,8.0,5.0,11.0,2.0,0.0,0.0,0.0,0.0,1.19,7.238333333333333,16.805,1.22,7.5,19.0,25,2019,1.7,2.41,1.63,2.27,45,0.13950113210428128,1059.773949787017,846.639069060696,-1.0,12.224,0.4,10,9,11,7
H,17.0,8.0,6.0,0.0,9.0,12.0,11.0,1.0,2.0,3.0,0.0,0.0,2.025,3.5066666666666664,3.875,2.05,3.59,4.0,25,2019,2.05,1.92,1.98,1.84,19,0.20993916133332194,956.4302766413587,878.2708983741867,-1.0,0.20999999999999996,-0.13333333333333336,2,3,-1,2
A,13.0,8.0,4.0,4.0,12.0,14.0,3.0,1.0,3.0,1.0,0.0,0.0,2.3766666666666665,3.338333333333333,3.1650000000000005,2.45,3.4,3.25,25,2019,2.16,1.85,2.06,1.77,3,0.24352432716659092,999.7374553589228,1011.930073873408,0.0,0.598,-0.19999999999999996,3,1,-1,6
A,17.0,10.0,6.0,6.0,14.0,9.0,7.0,2.0,4.0,4.0,0.0,0.0,3.64,3.445,2.1199999999999997,3.84,3.5,2.17,25,2019,1.86,2.14,1.81,2.02,-13,0.2590034042936496,992.8832451278295,1083.9676686334983,-1.0,-9.142,-0.6000000000000001,-5,-6,-6,-3
H,19.0,4.0,12.0,2.0,11.0,8.0,4.0,2.0,1.0,1.0,0.0,0.0,1.315,5.965,8.885,1.35,6.25,9.5,25,2019,1.4,3.45,1.35,3.19,27,0.1887799854844677,1159.0351328025217,1088.758415648209,0.0,6.4350000000000005,0.20000000000000007,3,0,6,2
H,21.0,8.0,4.0,2.0,6.0,6.0,6.0,3.0,0.0,1.0,0.0,0.0,1.4266666666666665,4.495,8.700000000000001,1.45,4.8,9.35,25,2019,1.92,2.06,1.84,1.98,37,0.16090177588487345,1120.9065129854353,956.7259579522354,-1.0,5.567,0.1333333333333333,7,9,8,6
D,13.0,11.0,2.0,6.0,9.0,11.0,2.0,5.0,1.0,1.0,0.0,0.0,7.878333333333333,5.136666666666667,1.385,8.5,5.27,1.41,25,2019,1.64,2.5,1.59,2.36,-48,0.21029577044690762,961.0794086572249,1193.8499048730127,1.0,-3.249,-0.39999999999999997,-4,-5,-4,-4
A,16.0,9.0,6.0,5.0,8.0,7.0,9.0,3.0,1.0,1.0,0.0,0.0,2.035,3.301666666666667,4.136666666666667,2.06,3.41,4.33,26,2019,2.4,1.7,2.29,1.63,11,0.22856658453585282,943.6581480818093,925.5756638857115,0.0,-0.9900000000000002,-0.4666666666666667,-1,0,-1,-3
D,25.0,6.0,5.0,4.0,12.0,9.0,10.0,4.0,3.0,0.0,0.0,0.0,2.105,3.4433333333333334,3.7033333333333336,2.15,3.5,3.8,26,2019,2.1,1.9,2.01,1.82,0,0.24799478952477588,968.1116592063671,964.0042006620745,2.0,-1.501,0.13333333333333336,-1,-3,-2,-2
A,15.0,15.0,3.0,7.0,14.0,9.0,5.0,4.0,3.0,2.0,0.0,0.0,5.345,4.226666666666667,1.6300000000000001,5.57,4.4,1.65,26,2019,1.65,2.5,1.6,2.34,-44,0.2219067670753494,866.5895158091782,1091.4045021162474,1.0,-11.303,-0.6666666666666667,-8,-11,-7,-8
A,15.0,9.0,6.0,4.0,17.0,12.0,5.0,0.0,3.0,2.0,0.0,0.0,5.673333333333335,4.198333333333333,1.6133333333333333,6.0,4.4,1.63,26,2019,1.87,2.1,1.79,2.04,-48,0.21029577044690762,833.0356330714104,1076.7517924445651,1.0,-11.398,-0.5333333333333333,-8,-10,-7,-6
H,20.0,12.0,9.0,2.0,14.0,6.0,8.0,5.0,2.0,2.0,0.0,0.0,1.2016666666666669,7.1816666666666675,14.69,1.22,7.5,15.64,26,2019,1.45,3.15,1.41,2.87,48,0.13211804635007662,1190.9251128681633,975.361803696467,-2.0,5.393,0.06666666666666665,6,9,6,5
H,15.0,12.0,9.0,4.0,9.0,13.0,2.0,2.0,1.0,2.0,0.0,0.0,1.5116666666666667,4.48,6.601666666666667,1.55,4.75,7.0,26,2019,1.67,2.45,1.62,2.29,24,0.19692912938494123,1171.0417560061655,1073.3773857763026,-1.0,4.586,0.33333333333333337,1,1,2,1
A,14.0,6.0,7.0,3.0,15.0,12.0,8.0,2.0,3.0,3.0,0.0,0.0,1.7633333333333336,3.7283333333333335,4.976666666666667,1.8,3.9,5.2,26,2019,2.15,1.83,2.06,1.77,9,0.23268936205266813,948.3113965400554,902.6532901664668,0.0,-7.7010000000000005,0.3333333333333333,5,3,5,4
H,12.0,20.0,5.0,9.0,11.0,4.0,2.0,9.0,3.0,1.0,0.0,0.0,1.6899999999999997,3.8516666666666666,5.425,1.72,3.9,5.7,26,2019,1.9,2.1,1.81,2.02,28,0.18602315857407536,1126.5039423912967,985.4464116450805,1.0,14.575,0.5333333333333334,5,6,6,4
H,7.0,9.0,2.0,4.0,21.0,10.0,8.0,2.0,2.0,0.0,0.0,1.0,2.34,3.4250000000000003,3.1733333333333333,2.41,3.5,3.24,26,2019,2.01,1.96,1.92,1.89,-1,0.24933431122719324,994.4517278539329,985.2636370293043,0.0,-2.7439999999999998,0.0,-1,0,-2,-3
D,22.0,9.0,6.0,3.0,7.0,9.0,13.0,1.0,1.0,3.0,0.0,0.0,1.6933333333333331,3.703333333333333,5.701666666666667,1.7,3.82,6.0,26,2019,2.3,1.75,2.22,1.66,13,0.22421333782553032,1026.4038922030265,951.128528546374,0.0,-0.28500000000000014,0.19999999999999996,-1,0,4,-3
H,12.0,10.0,4.0,4.0,7.0,14.0,6.0,4.0,0.0,0.0,0.0,0.0,1.4933333333333334,4.5249999999999995,6.763333333333333,1.53,4.75,7.0,27,2019,1.65,2.45,1.6,2.32,32,0.17487351577426716,1080.6987828218485,937.0047637159953,0.0,15.553,0.06666666666666665,5,9,4,5
D,10.0,10.0,3.0,2.0,10.0,15.0,9.0,8.0,4.0,5.0,0.0,0.0,2.8416666666666663,3.31,2.623333333333333,2.9,3.4,2.69,27,2019,2.15,1.83,2.06,1.78,-11,0.25825367230956514,966.3905048530969,1025.3372308744533,2.0,-3.277,-0.2666666666666666,1,0,-4,3
H,10.0,17.0,4.0,6.0,9.0,12.0,7.0,6.0,1.0,3.0,0.0,0.0,5.378333333333333,3.8016666666666663,1.7,5.75,3.9,1.73,27,2019,1.8,2.21,1.74,2.11,-47,0.21334269770289688,941.3556433564438,1135.7279249683406,1.0,-12.016,-0.20000000000000007,-6,-9,-7,-4
A,15.0,12.0,6.0,7.0,10.0,11.0,3.0,3.0,1.0,2.0,0.0,0.0,3.0383333333333336,3.3433333333333333,2.4499999999999997,3.1,3.4,2.5,27,2019,2.15,1.83,2.04,1.78,-23,0.25720867867883124,913.9599229905269,1004.1873349744207,0.0,3.323,-0.06666666666666665,-5,-4,-5,-4
H,17.0,3.0,4.0,1.0,5.0,9.0,7.0,1.0,0.0,0.0,0.0,0.0,1.2616666666666665,5.935,13.421666666666667,1.29,6.5,15.03,27,2019,1.75,2.25,1.7,2.16,27,0.1887799854844677,1047.9647066812577,927.878168611077,-1.0,8.033000000000001,0.33333333333333337,8,8,9,7
A,4.0,15.0,1.0,4.0,12.0,6.0,5.0,6.0,1.0,1.0,0.0,0.0,9.765,5.815,1.3099999999999998,11.0,6.25,1.35,27,2019,1.52,2.8,1.49,2.61,-53,0.19363804821508948,975.5280299088165,1196.4544351012105,-1.0,-11.972999999999999,-0.4,-7,-8,-8,-4
A,27.0,7.0,5.0,5.0,7.0,14.0,8.0,3.0,2.0,1.0,0.0,0.0,2.2066666666666666,3.3166666666666664,3.56,2.25,3.4,3.7,27,2019,2.28,1.73,2.19,1.68,4,0.24188849191599487,976.2224290680367,968.0525508800072,-1.0,-5.669,-0.26666666666666666,1,2,2,3
D,6.0,7.0,3.0,1.0,15.0,17.0,3.0,7.0,1.0,3.0,0.0,0.0,3.0683333333333334,3.4883333333333333,2.358333333333333,3.2,3.63,2.4,27,2019,1.85,2.12,1.79,2.03,-27,0.25381871388780586,1100.0106241493422,1199.8964117115333,0.0,3.9109999999999996,0.13333333333333341,1,0,2,0
H,29.0,3.0,12.0,1.0,11.0,7.0,12.0,0.0,2.0,0.0,0.0,1.0,1.82,3.405,5.1450000000000005,1.85,3.5,5.5,27,2019,2.63,1.6,2.47,1.55,22,0.20223240782480373,952.1951898749473,829.0886426941271,-2.0,11.605,0.4,2,1,2,1
H,21.0,8.0,7.0,5.0,11.0,11.0,12.0,0.0,1.0,1.0,0.0,0.0,1.9266666666666665,3.7283333333333335,4.0233333333333325,1.96,3.8,4.2,27,2019,1.75,2.28,1.7,2.18,26,0.19151852291995855,964.0633089884344,857.9833937760834,0.0,5.781000000000001,0.1333333333333333,3,6,1,4
H,16.0,13.0,6.0,5.0,11.0,9.0,9.0,4.0,2.0,2.0,0.0,0.0,1.4349999999999998,4.858333333333333,7.3999999999999995,1.46,5.0,7.5,28,2019,1.56,2.66,1.52,2.54,28,0.18602315857407536,1089.826101216747,967.2307694385012,-1.0,12.21,0.33333333333333337,6,9,5,5
A,6.0,12.0,0.0,4.0,12.0,12.0,3.0,4.0,3.0,1.0,0.0,0.0,3.7249999999999996,3.338333333333333,2.14,3.9,3.4,2.2,28,2019,2.17,1.8,2.09,1.75,-24,0.2565067513705048,895.3101874223838,968.9593187579311,-16.0,3.9240000000000004,0.2,-6,-4,-7,-7
H,11.0,9.0,1.0,0.0,7.0,14.0,2.0,2.0,1.0,1.0,0.0,0.0,2.3083333333333336,3.4466666666666668,3.188333333333333,2.4,3.5,3.38,28,2019,1.9,2.07,1.84,1.98,-9,0.2571485348086478,1061.3146985401042,1120.6522444488191,31.0,-5.063,-0.4,1,-1,1,0
A,17.0,13.0,2.0,4.0,8.0,9.0,5.0,6.0,2.0,3.0,0.0,0.0,3.1666666666666665,3.438333333333333,2.323333333333333,3.25,3.5,2.38,28,2019,1.95,2.01,1.88,1.94,-21,0.25832357140049444,988.5227602096268,1101.4097593406018,1.0,-6.295,-0.19999999999999996,-6,-8,-8,-6
H,15.0,7.0,3.0,0.0,10.0,10.0,3.0,5.0,2.0,2.0,0.0,0.0,5.053333333333334,3.401666666666667,1.8400000000000005,5.25,3.5,1.87,28,2019,2.55,1.61,2.44,1.56,-37,0.23848599281244653,819.1917811310834,1024.4969662890492,0.0,-10.665,-0.7333333333333333,-1,-1,-6,2
H,19.0,15.0,3.0,3.0,6.0,4.0,4.0,8.0,1.0,1.0,0.0,0.0,1.9283333333333335,3.4416666666666664,4.405,2.0,3.5,4.6,28,2019,2.3,1.72,2.21,1.68,8,0.23465944949055553,955.7522197384171,914.5281767522305,-33.0,-3.8209999999999997,0.0,2,3,2,3
H,19.0,5.0,10.0,3.0,5.0,7.0,6.0,4.0,0.0,2.0,0.0,0.0,1.2733333333333332,5.835000000000001,11.823333333333332,1.3,6.1,12.5,28,2019,1.59,2.65,1.54,2.48,40,0.152664604176696,1198.4972765202738,1022.8370705425638,-2.0,4.819,0.06666666666666665,5,8,5,5
H,20.0,2.0,7.0,1.0,2.0,6.0,12.0,2.0,0.0,2.0,0.0,0.0,1.1566666666666665,8.23,18.161666666666665,1.17,9.0,21.0,28,2019,1.4,3.55,1.34,3.36,59,0.11049752436393677,1203.0231462520958,974.6206708130383,16.0,10.175,0.46666666666666673,7,5,9,6
H,12.0,12.0,3.0,2.0,8.0,8.0,4.0,7.0,1.0,3.0,0.0,0.0,2.1416666666666666,3.2466666666666666,3.8316666666666666,2.2,3.33,4.0,28,2019,2.45,1.65,2.34,1.61,7,0.23656617918391817,962.092051437991,956.4313238759653,0.0,2.8649999999999998,0.06666666666666665,-1,0,-1,-2
H,14.0,14.0,4.0,4.0,15.0,13.0,7.0,4.0,0.0,1.0,0.0,0.0,1.913333333333333,3.5683333333333334,4.2683333333333335,1.93,3.7,4.4,28,2019,1.95,2.0,1.9,1.92,17,0.21488187438800674,927.8774453210966,847.4260319514796,-2.0,-4.423,0.1333333333333333,2,2,0,3
A,0.0,23.0,0.0,7.0,7.0,7.0,0.0,14.0,1.0,2.0,0.0,0.0,12.123333333333335,7.171666666666667,1.2216666666666667,13.0,7.5,1.23,29,2019,1.45,3.2,1.39,2.97,-69,0.12508973467348333,950.703456564572,1207.2568732779926,0.0,-17.701999999999998,-0.5333333333333334,-9,-9,-11,-7
H,13.0,6.0,4.0,4.0,11.0,6.0,6.0,3.0,2.0,2.0,0.0,0.0,1.8149999999999997,3.4416666666666664,5.148333333333333,1.85,3.6,5.4,29,2019,2.6,1.6,2.48,1.55,20,0.20740678448968664,905.7091631588708,834.4973207102377,0.0,1.7539999999999996,-0.13333333333333336,2,1,2,0
A,18.0,10.0,4.0,4.0,9.0,9.0,8.0,5.0,1.0,2.0,0.0,0.0,2.813333333333333,3.2533333333333334,2.6733333333333333,2.9,3.32,2.75,29,2019,2.2,1.83,2.08,1.76,-13,0.2590034042936496,941.6756955072468,978.2319234571789,1.0,1.7680000000000002,0.0,0,-1,1,3
D,7.0,10.0,3.0,3.0,12.0,10.0,3.0,7.0,1.0,2.0,0.0,0.0,5.7316666666666665,4.05,1.625,6.0,4.2,1.67,29,2019,1.95,2.0,1.89,1.93,-49,0.2071533738606434,984.7821151491303,1214.5021989286788,1.0,-7.305,-0.19999999999999996,-4,-8,-3,-2
A,12.0,20.0,5.0,7.0,11.0,10.0,5.0,4.0,2.0,1.0,0.0,0.0,6.415,4.456666666666667,1.5250000000000001,7.0,4.68,1.53,29,2019,1.75,2.31,1.68,2.21,-58,0.17465458557471966,835.8386223564896,1078.8518857162633,0.0,-18.997,-0.39999999999999997,-9,-10,-8,-9
H,16.0,6.0,6.0,3.0,7.0,10.0,9.0,7.0,2.0,1.0,0.0,0.0,1.4466666666666665,4.489999999999999,7.911666666666666,1.45,4.61,8.5,29,2019,1.75,2.25,1.69,2.19,35,0.1664717166998767,1111.7005960930496,939.4648549160866,0.0,16.333,0.39999999999999997,6,9,7,5
D,10.0,9.0,3.0,4.0,15.0,14.0,3.0,4.0,3.0,2.0,0.0,1.0,2.033333333333333,3.6333333333333333,3.705,2.05,3.75,3.78,29,2019,1.66,2.45,1.62,2.31,4,0.24188849191599487,1103.1150572726601,1106.353414090676,0.0,-0.9599999999999991,-0.20000000000000007,1,0,3,1
H,6.0,14.0,5.0,2.0,15.0,12.0,1.0,5.0,5.0,1.0,0.0,0.0,2.483333333333333,3.3083333333333336,3.0199999999999996,2.55,3.45,3.13,29,2019,2.05,1.93,1.95,1.87,4,0.24188849191599487,1006.8321481341587,964.5712333317769,-1.0,4.899000000000001,0.2,-1,-2,-1,-2
H,10.0,17.0,4.0,2.0,8.0,14.0,1.0,6.0,3.0,4.0,0.0,0.0,2.1,3.4683333333333337,3.6683333333333334,2.15,3.56,3.81,29,2019,2.05,1.91,1.96,1.86,2,0.2450883375885501,970.3869437871415,976.8476798067095,-1.0,-5.896,-0.3333333333333333,2,4,2,1
H,13.0,12.0,6.0,4.0,11.0,6.0,7.0,8.0,1.0,2.0,0.0,0.0,1.5066666666666666,4.241666666666666,7.293333333333334,1.53,4.37,8.0,29,2019,2.05,1.91,1.98,1.85,30,0.1804666190502016,1009.1914267098949,879.4873910311846,0.0,-3.034,0.1333333333333333,3,3,8,1
H,14.0,14.0,3.0,4.0,12.0,18.0,5.0,2.0,2.0,2.0,0.0,0.0,2.3966666666666665,3.5500000000000003,2.9483333333333337,2.45,3.6,3.04,30,2019,1.7,2.37,1.66,2.23,2,0.2450883375885501,1106.3068117393698,1117.1130379785209,0.0,-0.7429999999999994,-0.20000000000000007,-1,0,-3,0
H,16.0,9.0,7.0,2.0,7.0,12.0,7.0,5.0,2.0,1.0,0.0,0.0,3.4716666666666662,3.4049999999999994,2.185,3.6,3.5,2.25,30,2019,2.0,1.95,1.94,1.89,-28,0.2527276330017666,869.8407517314979,985.6658440365985,0.0,-2.8129999999999997,-0.1333333333333333,-6,-7,-6,-5
D,22.0,2.0,6.0,1.0,8.0,14.0,13.0,0.0,1.0,4.0,0.0,0.0,1.5483333333333331,4.1066666666666665,6.8549999999999995,1.6,4.4,7.2,30,2019,1.99,2.0,1.9,1.92,20,0.20740678448968664,1082.8117103548634,1018.8380660095817,-1.0,14.974,0.2666666666666667,9,8,5,9
A,15.0,4.0,3.0,3.0,8.0,18.0,8.0,0.0,1.0,5.0,0.0,0.0,1.8399999999999999,3.4949999999999997,4.816666666666666,1.88,3.6,5.0,30,2019,2.25,1.75,2.17,1.7,10,0.23065777084398498,991.6594626850483,913.6877493483662,0.0,4.426,0.39999999999999997,1,1,0,0
A,8.0,8.0,1.0,5.0,14.0,9.0,6.0,5.0,3.0,1.0,0.0,0.0,3.4466666666666668,3.2366666666666664,2.285,3.6,3.3,2.35,30,2019,2.33,1.71,2.22,1.67,-21,0.25832357140049444,826.5187345207422,946.9853532529738,0.0,-4.851000000000001,0.13333333333333336,-2,-1,-2,-1
H,18.0,6.0,8.0,3.0,9.0,13.0,6.0,5.0,0.0,2.0,0.0,0.0,1.593333333333333,4.276666666666666,5.738333333333333,1.62,4.5,6.0,30,2019,1.75,2.29,1.69,2.19,32,0.17487351577426716,955.7816366161002,831.8787977178895,0.0,4.933,0.2,3,5,1,5
H,23.0,3.0,5.0,2.0,4.0,7.0,7.0,3.0,2.0,0.0,0.0,0.0,1.1666666666666667,7.8,18.561666666666667,1.18,8.5,22.0,30,2019,1.5,2.9,1.44,2.75,70,0.10245965955441688,1211.606433028087,928.2481562793774,-1.0,1.8639999999999999,0.1333333333333333,5,9,5,3
H,19.0,2.0,9.0,1.0,11.0,7.0,9.0,1.0,1.0,1.0,0.0,0.0,1.1433333333333333,8.631666666666666,19.348333333333333,1.16,9.0,21.0,30,2019,1.35,3.6,1.32,3.32,56,0.11533767555607813,1210.9749765895906,1015.6217448498354,1.0,13.700000000000001,0.33333333333333337,8,8,10,7
H,19.0,7.0,7.0,3.0,13.0,10.0,8.0,2.0,3.0,1.0,0.0,0.0,2.796666666666667,3.1483333333333334,2.7716666666666665,2.88,3.25,2.8,30,2019,2.45,1.65,2.36,1.6,-10,0.2577450794757256,961.5687795572525,987.6778810497221,1.0,9.044,0.2,-2,-1,-3,-3
H,12.0,16.0,4.0,5.0,16.0,9.0,1.0,10.0,4.0,2.0,0.0,0.0,4.298333333333333,3.7383333333333333,1.8650000000000002,4.5,3.8,1.9,30,2019,1.85,2.1,1.8,2.03,-43,0.2245680546671176,934.0524130306152,1103.1616596239664,0.0,-19.53,-0.2,-6,-9,-7,-6
D,10.0,12.0,3.0,4.0,9.0,12.0,6.0,6.0,3.0,2.0,0.0,0.0,2.0799999999999996,3.4250000000000003,3.7566666666666664,2.13,3.6,3.8,31,2019,2.1,1.88,2.01,1.82,-4,0.2528815935799697,956.9832572249593,972.3188485005702,0.0,-9.978,-0.39999999999999997,0,0,0,0
A,14.0,10.0,2.0,3.0,11.0,13.0,5.0,4.0,0.0,1.0,0.0,0.0,2.01,3.2616666666666667,4.348333333333333,2.05,3.3,4.53,31,2019,2.4,1.67,2.32,1.61,17,0.21488187438800674,925.8950233147002,889.6639549475406,0.0,-1.7079999999999993,0.0,4,3,4,3
A,13.0,9.0,2.0,4.0,9.0,10.0,9.0,3.0,1.0,1.0,0.0,1.0,3.0933333333333333,3.33,2.41,3.2,3.43,2.45,31,2019,2.1,1.89,2.01,1.82,-19,0.25905610325733963,923.3379342895873,965.6481223081458,-1.0,3.7749999999999995,0.0,-1,-3,-1,0
H,15.0,16.0,8.0,5.0,17.0,9.0,3.0,4.0,1.0,2.0,0.0,0.0,4.136666666666667,3.606666666666667,1.9316666666666664,4.4,3.8,1.99,31,2019,2.0,1.95,1.92,1.89,-23,0.25720867867883124,976.9278121064044,1081.9013211007107,1.0,-12.951,-0.39999999999999997,-6,-7,-6,-3
A,7.0,16.0,2.0,6.0,11.0,7.0,1.0,10.0,2.0,1.0,0.0,0.0,12.196666666666667,6.406666666666666,1.2516666666666667,15.0,7.0,1.27,31,2019,1.52,2.76,1.48,2.62,-91,-0.0024575734310864905,822.0123120258438,1216.5166550178772,1.0,-18.665,-0.7333333333333333,-7,-11,-5,-8
A,12.0,8.0,1.0,5.0,10.0,10.0,1.0,1.0,2.0,2.0,0.0,0.0,6.923333333333335,4.766666666666667,1.4683333333333335,7.5,5.0,1.5,31,2019,1.56,2.65,1.52,2.54,-40,0.2319675952179758,1101.6466460727077,1218.330060559624,-1.0,-6.448,-0.33333333333333337,-2,0,-3,-2
H,26.0,5.0,10.0,1.0,8.0,5.0,8.0,2.0,1.0,0.0,0.0,0.0,1.4583333333333333,4.653333333333333,7.283333333333334,1.5,5.0,7.5,31,2019,1.7,2.33,1.65,2.24,30,0.1804666190502016,1088.645443305644,979.4521887187143,0.0,7.763,-0.2,6,8,8,7
D,15.0,8.0,4.0,4.0,10.0,14.0,3.0,4.0,5.0,2.0,0.0,0.0,2.2483333333333335,3.4483333333333337,3.3249999999999997,2.29,3.5,3.4,31,2019,1.86,2.15,1.82,2.01,14,0.22195537280034086,1008.2666608798022,948.5686293489376,0.0,5.375,0.19999999999999996,0,1,0,0
H,16.0,15.0,5.0,5.0,7.0,15.0,5.0,8.0,0.0,2.0,0.0,0.0,1.5533333333333335,4.098333333333334,6.616666666666667,1.58,4.3,7.0,31,2019,2.05,1.92,1.98,1.85,32,0.17487351577426716,965.8426408205559,816.5208305487567,0.0,14.835999999999999,0.26666666666666666,4,5,4,2
H,11.0,11.0,3.0,1.0,12.0,9.0,5.0,5.0,2.0,3.0,0.0,0.0,2.905,3.42,2.5066666666666664,3.0,3.5,2.55,31,2019,1.95,2.01,1.88,1.94,-22,0.2578141490572653,1019.7484552637345,1121.773203645183,0.0,-20.381999999999998,-0.4666666666666667,-7,-9,-1,-8
H,7.0,3.0,4.0,1.0,11.0,10.0,6.0,2.0,2.0,0.0,0.0,0.0,1.37,5.14,8.595,1.4,5.3,9.5,32,2019,1.65,2.52,1.59,2.36,31,0.177673059040635,1102.490830173129,972.0982948166234,7.0,6.657,0.0,6,9,5,5
A,14.0,8.0,1.0,2.0,8.0,10.0,6.0,5.0,1.0,2.0,0.0,0.0,2.58,3.1033333333333335,3.06,2.63,3.2,3.13,32,2019,2.52,1.61,2.44,1.56,1,0.2465789867860092,909.3364478951983,949.4193969020316,-7.0,4.56,-0.06666666666666665,-1,0,-1,-1
H,5.0,8.0,1.0,1.0,12.0,10.0,1.0,5.0,1.0,1.0,0.0,0.0,3.176666666666667,3.171666666666667,2.4499999999999997,3.21,3.25,2.5,32,2019,2.4,1.67,2.3,1.63,-28,0.2527276330017666,914.5497349694091,1039.0308287357884,-11.0,3.1340000000000003,-0.3333333333333333,2,0,-3,5
A,8.0,21.0,3.0,3.0,8.0,14.0,2.0,7.0,2.0,3.0,0.0,0.0,8.255,4.511666666666667,1.4366666666666665,9.0,4.64,1.46,32,2019,1.82,2.15,1.77,2.06,-48,0.21029577044690762,906.2225303670425,1062.5023011502774,2.0,-5.437,-0.2666666666666666,-12,-11,-13,-10
H,19.0,15.0,5.0,5.0,10.0,7.0,5.0,5.0,0.0,0.0,0.0,0.0,1.4566666666666668,4.338333333333332,8.233333333333333,1.5,4.4,9.0,32,2019,2.21,1.78,2.15,1.72,32,0.17487351577426716,969.0171219276566,810.5722276181713,-10.0,14.354,0.2,3,2,2,0
A,5.0,24.0,0.0,7.0,4.0,12.0,0.0,11.0,2.0,0.0,0.0,0.0,20.503333333333334,9.633333333333333,1.1266666666666667,22.0,11.0,1.14,32,2019,1.35,3.75,1.29,3.55,-101,-0.0707367780641234,820.1411589243205,1228.4736584217333,-12.0,-32.903999999999996,-1.0,-10,-11,-10,-10
